seed,num_vars,cm_connectivity,num_leaves,change,found,depth,num_explanations,num_cm_nodes,msg
6,12,1.0,2,T6,False,0,0,25,NoDiff
6,12,1.0,2,T2,False,0,0,25,NoDiff
6,12,1.0,2,T4,False,0,0,25,NoDiff
6,12,1.0,2,T5,False,0,0,25,NoDiff
6,12,1.0,2,T3,False,0,0,25,NoDiff
6,12,1.0,2,T1,False,0,0,25,NoDiff
6,12,1.0,8,T6,True,1,8,126,Found
6,12,1.0,8,T4,True,1,7,126,Found
6,12,1.0,8,T1,False,0,0,126,NoDiff
6,12,1.0,8,T3,True,1,8,126,Found
6,12,1.0,8,T5,False,0,0,126,NoDiff
6,12,1.0,8,T2,False,0,0,126,NoDiff
6,12,1.0,4,T5,True,1,3,50,Found
6,12,1.0,4,T3,True,1,4,50,Found
6,12,1.0,4,T6,False,0,0,50,NoDiff
6,12,1.0,4,T2,False,0,0,50,NoDiff
6,12,1.0,4,T1,False,0,0,50,NoDiff
6,12,1.0,4,T4,False,0,0,50,NoDiff
6,12,0.5,4,T4,False,0,0,46,NoDiff
6,12,0.5,4,T6,False,0,0,46,NoDiff
6,12,0.5,4,T5,True,1,4,46,Found
6,12,0.5,4,T3,True,1,2,46,Found
6,12,0.5,4,T1,False,0,0,46,NoDiff
6,12,0.5,4,T2,False,0,0,46,NoDiff
6,12,0.5,8,T1,False,0,0,119,NoDiff
6,12,0.5,8,T4,False,0,0,119,NoDiff
6,12,0.5,8,T6,True,1,2,119,Found
6,12,0.5,8,T5,True,1,4,119,Found
6,12,0.5,8,T2,True,1,6,119,Found
6,12,0.5,8,T3,False,0,0,119,NoDiff
6,12,0.5,2,T3,False,0,0,25,NoDiff
6,12,0.5,2,T5,False,0,0,25,NoDiff
6,12,0.5,2,T2,False,0,0,25,NoDiff
6,12,0.5,2,T6,False,0,0,25,NoDiff
6,12,0.5,2,T4,False,0,0,25,NoDiff
6,12,0.5,2,T1,False,0,0,25,NoDiff
6,12,0.0,4,T5,True,1,4,36,Found
6,12,0.0,4,T1,False,0,0,36,NoDiff
6,12,0.0,4,T4,False,0,0,36,NoDiff
6,12,0.0,4,T6,False,0,0,36,NoDiff
6,12,0.0,4,T2,False,0,0,36,NoDiff
6,12,0.0,4,T3,True,1,2,36,Found
6,12,0.0,8,T3,True,1,4,98,Found
6,12,0.0,8,T5,True,1,4,98,Found
6,12,0.0,8,T6,True,1,5,98,Found
6,12,0.0,8,T1,False,0,0,98,NoDiff
6,12,0.0,8,T4,False,0,0,98,NoDiff
6,12,0.0,8,T2,True,1,6,98,Found
6,12,0.0,2,T1,False,0,0,23,NoDiff
6,12,0.0,2,T4,False,0,0,23,NoDiff
6,12,0.0,2,T3,False,0,0,23,NoDiff
6,12,0.0,2,T2,False,0,0,23,NoDiff
6,12,0.0,2,T5,False,0,0,23,NoDiff
6,12,0.0,2,T6,False,0,0,23,NoDiff
6,12,0.75,4,T6,False,0,0,48,NoDiff
6,12,0.75,4,T2,False,0,0,48,NoDiff
6,12,0.75,4,T1,False,0,0,48,NoDiff
6,12,0.75,4,T4,False,0,0,48,NoDiff
6,12,0.75,4,T3,True,1,4,48,Found
6,12,0.75,4,T5,True,1,3,48,Found
6,12,0.75,2,T2,False,0,0,25,NoDiff
6,12,0.75,2,T5,False,0,0,25,NoDiff
6,12,0.75,2,T1,False,0,0,25,NoDiff
6,12,0.75,2,T4,False,0,0,25,NoDiff
6,12,0.75,2,T3,False,0,0,25,NoDiff
6,12,0.75,2,T6,False,0,0,25,NoDiff
6,12,0.75,8,T5,True,1,3,122,Found
6,12,0.75,8,T4,False,0,0,122,NoDiff
6,12,0.75,8,T6,False,0,0,122,NoDiff
6,12,0.75,8,T1,False,0,0,122,NoDiff
6,12,0.75,8,T3,True,1,5,122,Found
6,12,0.75,8,T2,True,1,4,122,Found
6,12,0.25,4,T4,False,0,0,42,NoDiff
6,12,0.25,4,T6,False,0,0,42,NoDiff
6,12,0.25,4,T1,False,0,0,42,NoDiff
6,12,0.25,4,T5,True,1,4,42,Found
6,12,0.25,4,T3,True,1,3,42,Found
6,12,0.25,4,T2,False,0,0,42,NoDiff
6,12,0.25,8,T4,True,1,7,112,Found
6,12,0.25,8,T2,True,1,7,112,Found
6,12,0.25,8,T1,True,1,6,112,Found
6,12,0.25,8,T3,False,0,0,112,NoDiff
6,12,0.25,8,T5,False,0,0,112,NoDiff
6,12,0.25,8,T6,True,1,7,112,Found
6,12,0.25,2,T4,False,0,0,24,NoDiff
6,12,0.25,2,T3,False,0,0,24,NoDiff
6,12,0.25,2,T5,False,0,0,24,NoDiff
6,12,0.25,2,T6,False,0,0,24,NoDiff
6,12,0.25,2,T1,False,0,0,24,NoDiff
6,12,0.25,2,T2,False,0,0,24,NoDiff
6,4,1.0,4,T1,False,0,0,19,NoDiff
6,4,1.0,4,T2,True,1,1,19,Found
6,4,1.0,8,T2,True,1,2,57,Found
6,4,1.0,8,T1,True,1,2,57,Found
6,4,1.0,2,T2,False,0,0,13,NoDiff
6,4,1.0,2,T1,False,0,0,13,NoDiff
6,4,0.0,4,T1,False,0,0,19,NoDiff
6,4,0.0,4,T2,True,1,1,19,Found
6,4,0.0,8,T2,False,0,0,52,NoDiff
6,4,0.0,8,T1,False,0,0,52,NoDiff
6,4,0.0,2,T1,False,0,0,13,NoDiff
6,4,0.0,2,T2,False,0,0,13,NoDiff
6,4,0.25,2,T2,False,0,0,13,NoDiff
6,4,0.25,2,T1,False,0,0,13,NoDiff
6,4,0.25,8,T2,False,0,0,55,NoDiff
6,4,0.25,8,T1,True,1,2,55,Found
6,4,0.25,4,T2,True,1,1,19,Found
6,4,0.25,4,T1,True,1,2,19,Found
6,4,0.5,8,T2,False,0,0,56,NoDiff
6,4,0.5,8,T1,True,1,3,56,Found
6,4,0.5,2,T2,False,0,0,13,NoDiff
6,4,0.5,2,T1,False,0,0,13,NoDiff
6,4,0.5,4,T2,True,1,1,19,Found
6,4,0.5,4,T1,True,1,2,19,Found
6,4,0.75,8,T1,True,1,3,56,Found
6,4,0.75,8,T2,False,0,0,56,NoDiff
6,4,0.75,2,T2,False,0,0,13,NoDiff
6,4,0.75,2,T1,False,0,0,13,NoDiff
6,4,0.75,4,T1,True,1,2,19,Found
6,4,0.75,4,T2,True,1,1,19,Found
6,8,0.75,8,T4,False,0,0,65,NoDiff
6,8,0.75,8,T3,False,0,0,65,NoDiff
6,8,0.75,8,T2,False,0,0,65,NoDiff
6,8,0.75,8,T1,False,0,0,65,NoDiff
6,8,0.75,2,T1,False,0,0,23,NoDiff
6,8,0.75,2,T4,True,1,4,23,Found
6,8,0.75,2,T3,False,0,0,23,NoDiff
6,8,0.75,2,T2,False,0,0,23,NoDiff
6,8,0.75,4,T3,True,1,5,42,Found
6,8,0.75,4,T4,True,1,3,42,Found
6,8,0.75,4,T2,False,0,0,42,NoDiff
6,8,0.75,4,T1,True,1,3,42,Found
6,8,1.0,8,T3,False,0,0,68,NoDiff
6,8,1.0,8,T1,False,0,0,68,NoDiff
6,8,1.0,8,T4,False,0,0,68,NoDiff
6,8,1.0,8,T2,False,0,0,68,NoDiff
6,8,1.0,2,T1,False,0,0,23,NoDiff
6,8,1.0,2,T2,False,0,0,23,NoDiff
6,8,1.0,2,T4,True,1,4,23,Found
6,8,1.0,2,T3,False,0,0,23,NoDiff
6,8,1.0,4,T2,False,0,0,43,NoDiff
6,8,1.0,4,T1,True,1,3,43,Found
6,8,1.0,4,T4,True,1,3,43,Found
6,8,1.0,4,T3,True,1,5,43,Found
6,8,0.25,4,T2,True,1,2,36,Found
6,8,0.25,4,T1,False,0,0,36,NoDiff
6,8,0.25,4,T3,True,1,4,36,Found
6,8,0.25,4,T4,True,1,2,36,Found
6,8,0.25,8,T4,False,0,0,61,NoDiff
6,8,0.25,8,T2,False,0,0,61,NoDiff
6,8,0.25,8,T3,False,0,0,61,NoDiff
6,8,0.25,8,T1,False,0,0,61,NoDiff
6,8,0.25,2,T2,False,0,0,20,NoDiff
6,8,0.25,2,T3,True,1,3,20,Found
6,8,0.25,2,T4,True,1,2,20,Found
6,8,0.25,2,T1,True,1,2,20,Found
6,8,0.5,8,T2,False,0,0,63,NoDiff
6,8,0.5,8,T3,False,0,0,63,NoDiff
6,8,0.5,8,T4,False,0,0,63,NoDiff
6,8,0.5,8,T1,False,0,0,63,NoDiff
6,8,0.5,2,T1,True,1,2,21,Found
6,8,0.5,2,T2,False,0,0,21,NoDiff
6,8,0.5,2,T3,True,1,3,21,Found
6,8,0.5,2,T4,True,1,3,21,Found
6,8,0.5,4,T4,True,1,2,40,Found
6,8,0.5,4,T3,False,0,0,40,NoDiff
6,8,0.5,4,T1,False,0,0,40,NoDiff
6,8,0.5,4,T2,True,1,2,40,Found
6,8,0.0,2,T2,False,0,0,18,NoDiff
6,8,0.0,2,T1,True,1,2,18,Found
6,8,0.0,2,T4,True,1,2,18,Found
6,8,0.0,2,T3,True,1,2,18,Found
6,8,0.0,4,T3,False,0,0,32,NoDiff
6,8,0.0,4,T1,True,1,3,32,Found
6,8,0.0,4,T2,False,0,0,32,NoDiff
6,8,0.0,4,T4,False,0,0,32,NoDiff
6,8,0.0,8,T2,False,0,0,58,NoDiff
6,8,0.0,8,T3,False,0,0,58,NoDiff
6,8,0.0,8,T1,False,0,0,58,NoDiff
6,8,0.0,8,T4,False,0,0,58,NoDiff
4,12,0.75,8,T4,False,0,0,110,NoDiff
4,12,0.75,8,T2,True,1,5,110,Found
4,12,0.75,8,T1,True,1,7,110,Found
4,12,0.75,8,T5,False,0,0,110,NoDiff
4,12,0.75,8,T6,True,1,6,110,Found
4,12,0.75,8,T3,True,1,7,110,Found
4,12,0.75,4,T5,False,0,0,49,NoDiff
4,12,0.75,4,T2,False,0,0,49,NoDiff
4,12,0.75,4,T6,True,1,5,49,Found
4,12,0.75,4,T1,True,1,6,49,Found
4,12,0.75,4,T4,False,0,0,49,NoDiff
4,12,0.75,4,T3,False,0,0,49,NoDiff
4,12,0.75,2,T5,False,0,0,34,NoDiff
4,12,0.75,2,T1,False,0,0,34,NoDiff
4,12,0.75,2,T2,False,0,0,34,NoDiff
4,12,0.75,2,T4,False,0,0,34,NoDiff
4,12,0.75,2,T6,False,0,0,34,NoDiff
4,12,0.75,2,T3,False,0,0,34,NoDiff
4,12,0.25,2,T2,False,0,0,30,NoDiff
4,12,0.25,2,T5,False,0,0,30,NoDiff
4,12,0.25,2,T6,False,0,0,30,NoDiff
4,12,0.25,2,T4,False,0,0,30,NoDiff
4,12,0.25,2,T3,False,0,0,30,NoDiff
4,12,0.25,2,T1,False,0,0,30,NoDiff
4,12,0.25,4,T2,True,1,4,42,Found
4,12,0.25,4,T5,True,1,5,42,Found
4,12,0.25,4,T1,True,1,3,42,Found
4,12,0.25,4,T4,True,1,9,42,Found
4,12,0.25,4,T6,True,1,4,42,Found
4,12,0.25,4,T3,False,0,0,42,NoDiff
4,12,0.25,8,T2,False,0,0,95,NoDiff
4,12,0.25,8,T3,False,0,0,95,NoDiff
4,12,0.25,8,T6,False,0,0,95,NoDiff
4,12,0.25,8,T5,False,0,0,95,NoDiff
4,12,0.25,8,T1,False,0,0,95,NoDiff
4,12,0.25,8,T4,False,0,0,95,NoDiff
4,12,0.0,8,T3,False,0,0,84,NoDiff
4,12,0.0,8,T1,False,0,0,84,NoDiff
4,12,0.0,8,T6,False,0,0,84,NoDiff
4,12,0.0,8,T5,False,0,0,84,NoDiff
4,12,0.0,8,T2,False,0,0,84,NoDiff
4,12,0.0,8,T4,False,0,0,84,NoDiff
4,12,0.0,4,T4,True,1,3,35,Found
4,12,0.0,4,T1,True,1,3,35,Found
4,12,0.0,4,T5,True,1,5,35,Found
4,12,0.0,4,T6,True,1,4,35,Found
4,12,0.0,4,T2,True,1,4,35,Found
4,12,0.0,4,T3,False,0,0,35,NoDiff
4,12,0.0,2,T2,False,0,0,25,NoDiff
4,12,0.0,2,T3,False,0,0,25,NoDiff
4,12,0.0,2,T4,False,0,0,25,NoDiff
4,12,0.0,2,T5,False,0,0,25,NoDiff
4,12,0.0,2,T6,False,0,0,25,NoDiff
4,12,0.0,2,T1,False,0,0,25,NoDiff
4,12,1.0,4,T1,True,1,5,52,Found
4,12,1.0,4,T6,True,1,6,52,Found
4,12,1.0,4,T3,False,0,0,52,NoDiff
4,12,1.0,4,T2,False,0,0,52,NoDiff
4,12,1.0,4,T4,False,0,0,52,NoDiff
4,12,1.0,4,T5,False,0,0,52,NoDiff
4,12,1.0,8,T1,False,0,0,113,NoDiff
4,12,1.0,8,T6,True,1,4,113,Found
4,12,1.0,8,T3,False,0,0,113,NoDiff
4,12,1.0,8,T4,True,1,4,113,Found
4,12,1.0,8,T2,True,1,3,113,Found
4,12,1.0,8,T5,False,0,0,113,NoDiff
4,12,1.0,2,T1,False,0,0,35,NoDiff
4,12,1.0,2,T3,False,0,0,35,NoDiff
4,12,1.0,2,T5,False,0,0,35,NoDiff
4,12,1.0,2,T6,False,0,0,35,NoDiff
4,12,1.0,2,T4,False,0,0,35,NoDiff
4,12,1.0,2,T2,False,0,0,35,NoDiff
4,12,0.5,4,T3,False,0,0,45,NoDiff
4,12,0.5,4,T4,True,1,3,45,Found
4,12,0.5,4,T2,True,1,4,45,Found
4,12,0.5,4,T1,True,1,6,45,Found
4,12,0.5,4,T5,True,1,2,45,Found
4,12,0.5,4,T6,True,1,4,45,Found
4,12,0.5,2,T6,False,0,0,34,NoDiff
4,12,0.5,2,T4,False,0,0,34,NoDiff
4,12,0.5,2,T1,False,0,0,34,NoDiff
4,12,0.5,2,T3,False,0,0,34,NoDiff
4,12,0.5,2,T5,False,0,0,34,NoDiff
4,12,0.5,2,T2,False,0,0,34,NoDiff
4,12,0.5,8,T6,False,0,0,104,NoDiff
4,12,0.5,8,T1,True,1,3,104,Found
4,12,0.5,8,T3,False,0,0,104,NoDiff
4,12,0.5,8,T4,True,1,3,104,Found
4,12,0.5,8,T2,False,0,0,104,NoDiff
4,12,0.5,8,T5,False,0,0,104,NoDiff
4,4,0.0,4,T2,False,0,0,23,NoDiff
4,4,0.0,4,T1,False,0,0,23,NoDiff
4,4,0.0,2,T1,False,0,0,12,NoDiff
4,4,0.0,2,T2,False,0,0,12,NoDiff
4,4,0.0,8,T1,True,1,1,49,Found
4,4,0.0,8,T2,False,0,0,49,NoDiff
4,4,0.25,2,T2,False,0,0,12,NoDiff
4,4,0.25,2,T1,False,0,0,12,NoDiff
4,4,0.25,8,T2,False,0,0,50,NoDiff
4,4,0.25,8,T1,True,1,1,50,Found
4,4,0.25,4,T2,False,0,0,25,NoDiff
4,4,0.25,4,T1,False,0,0,25,NoDiff
4,4,0.5,4,T2,False,0,0,26,NoDiff
4,4,0.5,4,T1,False,0,0,26,NoDiff
4,4,0.5,2,T1,False,0,0,12,NoDiff
4,4,0.5,2,T2,False,0,0,12,NoDiff
4,4,0.5,8,T1,True,1,1,51,Found
4,4,0.5,8,T2,False,0,0,51,NoDiff
4,4,1.0,2,T2,False,0,0,12,NoDiff
4,4,1.0,2,T1,False,0,0,12,NoDiff
4,4,1.0,4,T1,False,0,0,27,NoDiff
4,4,1.0,4,T2,False,0,0,27,NoDiff
4,4,1.0,8,T2,False,0,0,53,NoDiff
4,4,1.0,8,T1,True,1,1,53,Found
4,4,0.75,4,T1,False,0,0,26,NoDiff
4,4,0.75,4,T2,False,0,0,26,NoDiff
4,4,0.75,8,T2,False,0,0,51,NoDiff
4,4,0.75,8,T1,True,1,1,51,Found
4,4,0.75,2,T1,False,0,0,12,NoDiff
4,4,0.75,2,T2,False,0,0,12,NoDiff
4,8,1.0,4,T2,True,1,4,40,Found
4,8,1.0,4,T1,False,0,0,40,NoDiff
4,8,1.0,4,T4,True,1,3,40,Found
4,8,1.0,4,T3,True,1,4,40,Found
4,8,1.0,2,T4,False,0,0,20,NoDiff
4,8,1.0,2,T3,False,0,0,20,NoDiff
4,8,1.0,2,T1,False,0,0,20,NoDiff
4,8,1.0,2,T2,False,0,0,20,NoDiff
4,8,1.0,8,T1,False,0,0,78,NoDiff
4,8,1.0,8,T2,True,1,3,78,Found
4,8,1.0,8,T4,False,0,0,78,NoDiff
4,8,1.0,8,T3,False,0,0,78,NoDiff
4,8,0.75,2,T1,False,0,0,20,NoDiff
4,8,0.75,2,T3,False,0,0,20,NoDiff
4,8,0.75,2,T2,False,0,0,20,NoDiff
4,8,0.75,2,T4,False,0,0,20,NoDiff
4,8,0.75,4,T3,True,1,4,40,Found
4,8,0.75,4,T4,True,1,2,40,Found
4,8,0.75,4,T1,False,0,0,40,NoDiff
4,8,0.75,4,T2,True,1,3,40,Found
4,8,0.75,8,T3,False,0,0,77,NoDiff
4,8,0.75,8,T2,True,1,3,77,Found
4,8,0.75,8,T4,False,0,0,77,NoDiff
4,8,0.75,8,T1,False,0,0,77,NoDiff
4,8,0.25,8,T3,False,0,0,69,NoDiff
4,8,0.25,8,T4,False,0,0,69,NoDiff
4,8,0.25,8,T2,True,1,3,69,Found
4,8,0.25,8,T1,False,0,0,69,NoDiff
4,8,0.25,2,T1,False,0,0,19,NoDiff
4,8,0.25,2,T2,False,0,0,19,NoDiff
4,8,0.25,2,T3,False,0,0,19,NoDiff
4,8,0.25,2,T4,False,0,0,19,NoDiff
4,8,0.25,4,T2,False,0,0,35,NoDiff
4,8,0.25,4,T3,False,0,0,35,NoDiff
4,8,0.25,4,T1,False,0,0,35,NoDiff
4,8,0.25,4,T4,True,1,5,35,Found
4,8,0.0,4,T2,False,0,0,32,NoDiff
4,8,0.0,4,T4,False,0,0,32,NoDiff
4,8,0.0,4,T3,False,0,0,32,NoDiff
4,8,0.0,4,T1,False,0,0,32,NoDiff
4,8,0.0,2,T3,False,0,0,19,NoDiff
4,8,0.0,2,T1,False,0,0,19,NoDiff
4,8,0.0,2,T2,False,0,0,19,NoDiff
4,8,0.0,2,T4,False,0,0,19,NoDiff
4,8,0.0,8,T3,False,0,0,64,NoDiff
4,8,0.0,8,T2,True,1,3,64,Found
4,8,0.0,8,T4,False,0,0,64,NoDiff
4,8,0.0,8,T1,False,0,0,64,NoDiff
4,8,0.5,2,T3,False,0,0,19,NoDiff
4,8,0.5,2,T1,False,0,0,19,NoDiff
4,8,0.5,2,T4,False,0,0,19,NoDiff
4,8,0.5,2,T2,False,0,0,19,NoDiff
4,8,0.5,8,T1,False,0,0,71,NoDiff
4,8,0.5,8,T2,True,1,3,71,Found
4,8,0.5,8,T4,False,0,0,71,NoDiff
4,8,0.5,8,T3,False,0,0,71,NoDiff
4,8,0.5,4,T3,False,0,0,36,NoDiff
4,8,0.5,4,T1,False,0,0,36,NoDiff
4,8,0.5,4,T2,False,0,0,36,NoDiff
4,8,0.5,4,T4,True,1,4,36,Found
3,12,0.5,4,T4,False,0,0,54,NoDiff
3,12,0.5,4,T2,True,1,3,54,Found
3,12,0.5,4,T3,False,0,0,54,NoDiff
3,12,0.5,4,T5,True,1,4,54,Found
3,12,0.5,4,T1,False,0,0,54,NoDiff
3,12,0.5,4,T6,False,0,0,54,NoDiff
3,12,0.5,8,T2,False,0,0,113,NoDiff
3,12,0.5,8,T6,False,0,0,113,NoDiff
3,12,0.5,8,T1,False,0,0,113,NoDiff
3,12,0.5,8,T4,False,0,0,113,NoDiff
3,12,0.5,8,T5,True,1,4,113,Found
3,12,0.5,8,T3,True,1,6,113,Found
3,12,0.5,2,T3,False,0,0,28,NoDiff
3,12,0.5,2,T2,False,0,0,28,NoDiff
3,12,0.5,2,T4,False,0,0,28,NoDiff
3,12,0.5,2,T1,False,0,0,28,NoDiff
3,12,0.5,2,T5,False,0,0,28,NoDiff
3,12,0.5,2,T6,False,0,0,28,NoDiff
3,12,1.0,8,T2,True,1,4,124,Found
3,12,1.0,8,T6,True,1,9,124,Found
3,12,1.0,8,T1,True,1,5,124,Found
3,12,1.0,8,T5,True,1,11,124,Found
3,12,1.0,8,T4,False,0,0,124,NoDiff
3,12,1.0,8,T3,True,1,5,124,Found
3,12,1.0,4,T1,False,0,0,60,NoDiff
3,12,1.0,4,T3,False,0,0,60,NoDiff
3,12,1.0,4,T6,False,0,0,60,NoDiff
3,12,1.0,4,T4,False,0,0,60,NoDiff
3,12,1.0,4,T5,False,0,0,60,NoDiff
3,12,1.0,4,T2,True,1,4,60,Found
3,12,1.0,2,T4,False,0,0,30,NoDiff
3,12,1.0,2,T1,False,0,0,30,NoDiff
3,12,1.0,2,T5,False,0,0,30,NoDiff
3,12,1.0,2,T3,False,0,0,30,NoDiff
3,12,1.0,2,T6,False,0,0,30,NoDiff
3,12,1.0,2,T2,False,0,0,30,NoDiff
3,12,0.0,8,T3,True,1,7,92,Found
3,12,0.0,8,T5,True,1,8,92,Found
3,12,0.0,8,T6,False,0,0,92,NoDiff
3,12,0.0,8,T2,False,0,0,92,NoDiff
3,12,0.0,8,T4,False,0,0,92,NoDiff
3,12,0.0,8,T1,False,0,0,92,NoDiff
3,12,0.0,4,T4,False,0,0,40,NoDiff
3,12,0.0,4,T1,False,0,0,40,NoDiff
3,12,0.0,4,T2,True,1,3,40,Found
3,12,0.0,4,T3,False,0,0,40,NoDiff
3,12,0.0,4,T6,False,0,0,40,NoDiff
3,12,0.0,4,T5,False,0,0,40,NoDiff
3,12,0.0,2,T1,False,0,0,25,NoDiff
3,12,0.0,2,T4,False,0,0,25,NoDiff
3,12,0.0,2,T2,False,0,0,25,NoDiff
3,12,0.0,2,T6,False,0,0,25,NoDiff
3,12,0.0,2,T3,False,0,0,25,NoDiff
3,12,0.0,2,T5,False,0,0,25,NoDiff
3,12,0.75,2,T6,False,0,0,30,NoDiff
3,12,0.75,2,T3,False,0,0,30,NoDiff
3,12,0.75,2,T4,False,0,0,30,NoDiff
3,12,0.75,2,T1,False,0,0,30,NoDiff
3,12,0.75,2,T2,False,0,0,30,NoDiff
3,12,0.75,2,T5,False,0,0,30,NoDiff
3,12,0.75,4,T4,False,0,0,57,NoDiff
3,12,0.75,4,T5,True,1,4,57,Found
3,12,0.75,4,T1,False,0,0,57,NoDiff
3,12,0.75,4,T3,False,0,0,57,NoDiff
3,12,0.75,4,T2,True,1,4,57,Found
3,12,0.75,4,T6,False,0,0,57,NoDiff
3,12,0.75,8,T4,False,0,0,123,NoDiff
3,12,0.75,8,T3,False,0,0,123,NoDiff
3,12,0.75,8,T5,False,0,0,123,NoDiff
3,12,0.75,8,T1,True,1,8,123,Found
3,12,0.75,8,T2,False,0,0,123,NoDiff
3,12,0.75,8,T6,True,1,9,123,Found
3,12,0.25,4,T1,False,0,0,50,NoDiff
3,12,0.25,4,T2,False,0,0,50,NoDiff
3,12,0.25,4,T3,False,0,0,50,NoDiff
3,12,0.25,4,T6,False,0,0,50,NoDiff
3,12,0.25,4,T4,False,0,0,50,NoDiff
3,12,0.25,4,T5,True,1,6,50,Found
3,12,0.25,2,T2,False,0,0,26,NoDiff
3,12,0.25,2,T4,False,0,0,26,NoDiff
3,12,0.25,2,T5,False,0,0,26,NoDiff
3,12,0.25,2,T6,False,0,0,26,NoDiff
3,12,0.25,2,T1,False,0,0,26,NoDiff
3,12,0.25,2,T3,False,0,0,26,NoDiff
3,12,0.25,8,T2,True,1,6,104,Found
3,12,0.25,8,T3,False,0,0,104,NoDiff
3,12,0.25,8,T1,True,1,6,104,Found
3,12,0.25,8,T5,False,0,0,104,NoDiff
3,12,0.25,8,T6,False,0,0,104,NoDiff
3,12,0.25,8,T4,True,1,8,104,Found
3,8,0.25,8,T4,False,0,0,72,NoDiff
3,8,0.25,8,T2,False,0,0,72,NoDiff
3,8,0.25,8,T3,False,0,0,72,NoDiff
3,8,0.25,8,T1,False,0,0,72,NoDiff
3,8,0.25,4,T4,False,0,0,37,NoDiff
3,8,0.25,4,T3,True,1,4,37,Found
3,8,0.25,4,T1,False,0,0,37,NoDiff
3,8,0.25,4,T2,False,0,0,37,NoDiff
3,8,0.25,2,T3,False,0,0,23,NoDiff
3,8,0.25,2,T4,False,0,0,23,NoDiff
3,8,0.25,2,T2,False,0,0,23,NoDiff
3,8,0.25,2,T1,False,0,0,23,NoDiff
3,8,1.0,4,T4,False,0,0,40,NoDiff
3,8,1.0,4,T1,False,0,0,40,NoDiff
3,8,1.0,4,T3,True,1,4,40,Found
3,8,1.0,4,T2,False,0,0,40,NoDiff
3,8,1.0,2,T1,False,0,0,23,NoDiff
3,8,1.0,2,T2,False,0,0,23,NoDiff
3,8,1.0,2,T4,False,0,0,23,NoDiff
3,8,1.0,2,T3,False,0,0,23,NoDiff
3,8,1.0,8,T4,False,0,0,78,NoDiff
3,8,1.0,8,T2,False,0,0,78,NoDiff
3,8,1.0,8,T1,False,0,0,78,NoDiff
3,8,1.0,8,T3,False,0,0,78,NoDiff
3,8,0.5,4,T1,False,0,0,39,NoDiff
3,8,0.5,4,T4,False,0,0,39,NoDiff
3,8,0.5,4,T3,True,1,4,39,Found
3,8,0.5,4,T2,False,0,0,39,NoDiff
3,8,0.5,8,T2,False,0,0,75,NoDiff
3,8,0.5,8,T1,False,0,0,75,NoDiff
3,8,0.5,8,T3,False,0,0,75,NoDiff
3,8,0.5,8,T4,False,0,0,75,NoDiff
3,8,0.5,2,T3,False,0,0,23,NoDiff
3,8,0.5,2,T2,False,0,0,23,NoDiff
3,8,0.5,2,T1,False,0,0,23,NoDiff
3,8,0.5,2,T4,False,0,0,23,NoDiff
3,8,0.0,4,T4,False,0,0,35,NoDiff
3,8,0.0,4,T1,False,0,0,35,NoDiff
3,8,0.0,4,T3,True,1,4,35,Found
3,8,0.0,4,T2,False,0,0,35,NoDiff
3,8,0.0,8,T3,True,1,5,70,Found
3,8,0.0,8,T1,True,1,7,70,Found
3,8,0.0,8,T2,True,1,2,70,Found
3,8,0.0,8,T4,True,1,4,70,Found
3,8,0.0,2,T4,False,0,0,23,NoDiff
3,8,0.0,2,T1,False,0,0,23,NoDiff
3,8,0.0,2,T2,False,0,0,23,NoDiff
3,8,0.0,2,T3,False,0,0,23,NoDiff
3,8,0.75,4,T4,False,0,0,40,NoDiff
3,8,0.75,4,T2,False,0,0,40,NoDiff
3,8,0.75,4,T3,True,1,4,40,Found
3,8,0.75,4,T1,False,0,0,40,NoDiff
3,8,0.75,2,T4,False,0,0,23,NoDiff
3,8,0.75,2,T3,False,0,0,23,NoDiff
3,8,0.75,2,T1,False,0,0,23,NoDiff
3,8,0.75,2,T2,False,0,0,23,NoDiff
3,8,0.75,8,T4,False,0,0,78,NoDiff
3,8,0.75,8,T1,False,0,0,78,NoDiff
3,8,0.75,8,T3,False,0,0,78,NoDiff
3,8,0.75,8,T2,False,0,0,78,NoDiff
3,4,0.5,4,T2,False,0,0,23,NoDiff
3,4,0.5,4,T1,True,1,1,23,Found
3,4,0.5,8,T2,False,0,0,57,NoDiff
3,4,0.5,8,T1,False,0,0,57,NoDiff
3,4,0.5,2,T2,False,0,0,13,NoDiff
3,4,0.5,2,T1,False,0,0,13,NoDiff
3,4,0.75,2,T2,False,0,0,13,NoDiff
3,4,0.75,2,T1,False,0,0,13,NoDiff
3,4,0.75,8,T1,False,0,0,57,NoDiff
3,4,0.75,8,T2,False,0,0,57,NoDiff
3,4,0.75,4,T2,False,0,0,23,NoDiff
3,4,0.75,4,T1,True,1,1,23,Found
3,4,0.0,2,T2,False,0,0,13,NoDiff
3,4,0.0,2,T1,False,0,0,13,NoDiff
3,4,0.0,4,T2,False,0,0,22,NoDiff
3,4,0.0,4,T1,True,1,2,22,Found
3,4,0.0,8,T2,False,0,0,50,NoDiff
3,4,0.0,8,T1,False,0,0,50,NoDiff
3,4,1.0,2,T1,False,0,0,13,NoDiff
3,4,1.0,2,T2,False,0,0,13,NoDiff
3,4,1.0,4,T1,True,1,1,24,Found
3,4,1.0,4,T2,False,0,0,24,NoDiff
